disk,module,x_min_mm,y_min_mm,dz_mm,facing,enabled,comment
InnerTrackerEndcapN_disk1,EIC_LAS_6RSU,-81.000,-223.620,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-208.620
InnerTrackerEndcapN_disk1,EIC_LAS_6RSU,-51.000,-223.620,3.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-208.620_edge_right
InnerTrackerEndcapN_disk1,EIC_LAS_6RSU,-121.000,-206.235,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y-191.235
InnerTrackerEndcapN_disk1,EIC_LAS_6RSU,-11.000,-206.235,-3.125,+z,true,corrugation_lower_module_opposite_upper_flat_y-191.235_edge_right
InnerTrackerEndcapN_disk1,EIC_LAS_6RSU,-144.000,-188.850,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-173.850
InnerTrackerEndcapN_disk1,EIC_LAS_6RSU,-15.000,-188.850,3.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-173.850
InnerTrackerEndcapN_disk1,EIC_LAS_6RSU,15.000,-188.850,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-173.850_edge_right
InnerTrackerEndcapN_disk1,EIC_LAS_6RSU,-164.000,-171.465,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y-156.465
InnerTrackerEndcapN_disk1,EIC_LAS_6RSU,-35.000,-171.465,-3.125,+z,true,corrugation_lower_module_opposite_upper_flat_y-156.465
InnerTrackerEndcapN_disk1,EIC_LAS_6RSU,35.000,-171.465,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y-156.465_edge_right
InnerTrackerEndcapN_disk1,EIC_LAS_6RSU,-181.000,-154.080,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-139.080_edge_left
InnerTrackerEndcapN_disk1,EIC_LAS_6RSU,-131.000,-154.080,3.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-139.080
InnerTrackerEndcapN_disk1,EIC_LAS_6RSU,-2.000,-154.080,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-139.080
InnerTrackerEndcapN_disk1,EIC_LAS_6RSU,48.000,-154.080,3.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-139.080_edge_right
InnerTrackerEndcapN_disk1,EIC_LAS_6RSU,-194.000,-136.695,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y-121.695
InnerTrackerEndcapN_disk1,EIC_LAS_6RSU,-65.000,-136.695,-3.125,+z,true,corrugation_lower_module_opposite_upper_flat_y-121.695
InnerTrackerEndcapN_disk1,EIC_LAS_6RSU,64.000,-136.695,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y-121.695
InnerTrackerEndcapN_disk1,EIC_LAS_6RSU,-201.000,-119.310,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-104.310_edge_left
InnerTrackerEndcapN_disk1,EIC_LAS_6RSU,-131.000,-119.310,3.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-104.310
InnerTrackerEndcapN_disk1,EIC_LAS_6RSU,-2.000,-119.310,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-104.310
InnerTrackerEndcapN_disk1,EIC_LAS_6RSU,68.000,-119.310,3.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-104.310_edge_right
InnerTrackerEndcapN_disk1,EIC_LAS_6RSU,-207.000,-101.925,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y-86.925
InnerTrackerEndcapN_disk1,EIC_LAS_6RSU,-78.000,-101.925,-3.125,+z,true,corrugation_lower_module_opposite_upper_flat_y-86.925
InnerTrackerEndcapN_disk1,EIC_LAS_6RSU,51.000,-101.925,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y-86.925
InnerTrackerEndcapN_disk1,EIC_LAS_6RSU,81.000,-101.925,-3.125,+z,true,corrugation_lower_module_opposite_upper_flat_y-86.925_edge_right
InnerTrackerEndcapN_disk1,EIC_LAS_6RSU,-224.000,-84.540,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-69.540_edge_left
InnerTrackerEndcapN_disk1,EIC_LAS_6RSU,-194.000,-84.540,3.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-69.540
InnerTrackerEndcapN_disk1,EIC_LAS_6RSU,-65.000,-84.540,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-69.540
InnerTrackerEndcapN_disk1,EIC_LAS_6RSU,64.000,-84.540,3.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-69.540
InnerTrackerEndcapN_disk1,EIC_LAS_6RSU,94.000,-84.540,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-69.540_edge_right
InnerTrackerEndcapN_disk1,EIC_LAS_6RSU,-224.000,-67.155,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y-52.155_edge_left
InnerTrackerEndcapN_disk1,EIC_LAS_6RSU,-194.000,-67.155,-3.125,+z,true,corrugation_lower_module_opposite_upper_flat_y-52.155
InnerTrackerEndcapN_disk1,EIC_LAS_6RSU,-65.000,-67.155,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y-52.155
InnerTrackerEndcapN_disk1,EIC_LAS_6RSU,64.000,-67.155,-3.125,+z,true,corrugation_lower_module_opposite_upper_flat_y-52.155
InnerTrackerEndcapN_disk1,EIC_LAS_6RSU,94.000,-67.155,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y-52.155_edge_right
InnerTrackerEndcapN_disk1,EIC_LAS_6RSU,-231.000,-49.770,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-34.770
InnerTrackerEndcapN_disk1,EIC_LAS_6RSU,-161.000,-49.770,3.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-34.770_edge_right
InnerTrackerEndcapN_disk1,EIC_LAS_6RSU,31.000,-49.770,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-34.770
InnerTrackerEndcapN_disk1,EIC_LAS_6RSU,101.000,-49.770,3.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-34.770_edge_right
InnerTrackerEndcapN_disk1,EIC_LAS_6RSU,-237.000,-32.385,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y-17.385
InnerTrackerEndcapN_disk1,EIC_LAS_6RSU,-167.000,-32.385,-3.125,+z,true,corrugation_lower_module_opposite_upper_flat_y-17.385_edge_right
InnerTrackerEndcapN_disk1,EIC_LAS_6RSU,37.000,-32.385,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y-17.385
InnerTrackerEndcapN_disk1,EIC_LAS_6RSU,107.000,-32.385,-3.125,+z,true,corrugation_lower_module_opposite_upper_flat_y-17.385_edge_right
InnerTrackerEndcapN_disk1,EIC_LAS_6RSU,-237.000,2.385,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y17.385
InnerTrackerEndcapN_disk1,EIC_LAS_6RSU,-167.000,2.385,-3.125,+z,true,corrugation_lower_module_opposite_upper_flat_y17.385_edge_right
InnerTrackerEndcapN_disk1,EIC_LAS_6RSU,37.000,2.385,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y17.385
InnerTrackerEndcapN_disk1,EIC_LAS_6RSU,107.000,2.385,-3.125,+z,true,corrugation_lower_module_opposite_upper_flat_y17.385_edge_right
InnerTrackerEndcapN_disk1,EIC_LAS_6RSU,-231.000,19.770,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y34.770
InnerTrackerEndcapN_disk1,EIC_LAS_6RSU,-161.000,19.770,3.125,+z,true,corrugation_upper_module_opposite_lower_flat_y34.770_edge_right
InnerTrackerEndcapN_disk1,EIC_LAS_6RSU,31.000,19.770,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y34.770
InnerTrackerEndcapN_disk1,EIC_LAS_6RSU,101.000,19.770,3.125,+z,true,corrugation_upper_module_opposite_lower_flat_y34.770_edge_right
InnerTrackerEndcapN_disk1,EIC_LAS_6RSU,-224.000,37.155,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y52.155_edge_left
InnerTrackerEndcapN_disk1,EIC_LAS_6RSU,-194.000,37.155,-3.125,+z,true,corrugation_lower_module_opposite_upper_flat_y52.155
InnerTrackerEndcapN_disk1,EIC_LAS_6RSU,-65.000,37.155,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y52.155
InnerTrackerEndcapN_disk1,EIC_LAS_6RSU,64.000,37.155,-3.125,+z,true,corrugation_lower_module_opposite_upper_flat_y52.155
InnerTrackerEndcapN_disk1,EIC_LAS_6RSU,94.000,37.155,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y52.155_edge_right
InnerTrackerEndcapN_disk1,EIC_LAS_6RSU,-224.000,54.540,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y69.540_edge_left
InnerTrackerEndcapN_disk1,EIC_LAS_6RSU,-194.000,54.540,3.125,+z,true,corrugation_upper_module_opposite_lower_flat_y69.540
InnerTrackerEndcapN_disk1,EIC_LAS_6RSU,-65.000,54.540,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y69.540
InnerTrackerEndcapN_disk1,EIC_LAS_6RSU,64.000,54.540,3.125,+z,true,corrugation_upper_module_opposite_lower_flat_y69.540
InnerTrackerEndcapN_disk1,EIC_LAS_6RSU,94.000,54.540,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y69.540_edge_right
InnerTrackerEndcapN_disk1,EIC_LAS_6RSU,-207.000,71.925,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y86.925
InnerTrackerEndcapN_disk1,EIC_LAS_6RSU,-78.000,71.925,-3.125,+z,true,corrugation_lower_module_opposite_upper_flat_y86.925
InnerTrackerEndcapN_disk1,EIC_LAS_6RSU,51.000,71.925,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y86.925
InnerTrackerEndcapN_disk1,EIC_LAS_6RSU,81.000,71.925,-3.125,+z,true,corrugation_lower_module_opposite_upper_flat_y86.925_edge_right
InnerTrackerEndcapN_disk1,EIC_LAS_6RSU,-201.000,89.310,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y104.310_edge_left
InnerTrackerEndcapN_disk1,EIC_LAS_6RSU,-131.000,89.310,3.125,+z,true,corrugation_upper_module_opposite_lower_flat_y104.310
InnerTrackerEndcapN_disk1,EIC_LAS_6RSU,-2.000,89.310,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y104.310
InnerTrackerEndcapN_disk1,EIC_LAS_6RSU,68.000,89.310,3.125,+z,true,corrugation_upper_module_opposite_lower_flat_y104.310_edge_right
InnerTrackerEndcapN_disk1,EIC_LAS_6RSU,-194.000,106.695,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y121.695
InnerTrackerEndcapN_disk1,EIC_LAS_6RSU,-65.000,106.695,-3.125,+z,true,corrugation_lower_module_opposite_upper_flat_y121.695
InnerTrackerEndcapN_disk1,EIC_LAS_6RSU,64.000,106.695,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y121.695
InnerTrackerEndcapN_disk1,EIC_LAS_6RSU,-181.000,124.080,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y139.080_edge_left
InnerTrackerEndcapN_disk1,EIC_LAS_6RSU,-131.000,124.080,3.125,+z,true,corrugation_upper_module_opposite_lower_flat_y139.080
InnerTrackerEndcapN_disk1,EIC_LAS_6RSU,-2.000,124.080,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y139.080
InnerTrackerEndcapN_disk1,EIC_LAS_6RSU,48.000,124.080,3.125,+z,true,corrugation_upper_module_opposite_lower_flat_y139.080_edge_right
InnerTrackerEndcapN_disk1,EIC_LAS_6RSU,-164.000,141.465,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y156.465
InnerTrackerEndcapN_disk1,EIC_LAS_6RSU,-35.000,141.465,-3.125,+z,true,corrugation_lower_module_opposite_upper_flat_y156.465
InnerTrackerEndcapN_disk1,EIC_LAS_6RSU,35.000,141.465,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y156.465_edge_right
InnerTrackerEndcapN_disk1,EIC_LAS_6RSU,-144.000,158.850,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y173.850
InnerTrackerEndcapN_disk1,EIC_LAS_6RSU,-15.000,158.850,3.125,+z,true,corrugation_upper_module_opposite_lower_flat_y173.850
InnerTrackerEndcapN_disk1,EIC_LAS_6RSU,15.000,158.850,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y173.850_edge_right
InnerTrackerEndcapN_disk1,EIC_LAS_6RSU,-121.000,176.235,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y191.235
InnerTrackerEndcapN_disk1,EIC_LAS_6RSU,-11.000,176.235,-3.125,+z,true,corrugation_lower_module_opposite_upper_flat_y191.235_edge_right
InnerTrackerEndcapN_disk1,EIC_LAS_6RSU,-81.000,193.620,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y208.620
InnerTrackerEndcapN_disk1,EIC_LAS_6RSU,-51.000,193.620,3.125,+z,true,corrugation_upper_module_opposite_lower_flat_y208.620_edge_right
InnerTrackerEndcapP_disk1,EIC_LAS_6RSU,-81.000,-223.620,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-208.620
InnerTrackerEndcapP_disk1,EIC_LAS_6RSU,-51.000,-223.620,3.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-208.620_edge_right
InnerTrackerEndcapP_disk1,EIC_LAS_6RSU,-121.000,-206.235,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y-191.235
InnerTrackerEndcapP_disk1,EIC_LAS_6RSU,-11.000,-206.235,-3.125,+z,true,corrugation_lower_module_opposite_upper_flat_y-191.235_edge_right
InnerTrackerEndcapP_disk1,EIC_LAS_6RSU,-144.000,-188.850,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-173.850
InnerTrackerEndcapP_disk1,EIC_LAS_6RSU,-15.000,-188.850,3.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-173.850
InnerTrackerEndcapP_disk1,EIC_LAS_6RSU,15.000,-188.850,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-173.850_edge_right
InnerTrackerEndcapP_disk1,EIC_LAS_6RSU,-164.000,-171.465,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y-156.465
InnerTrackerEndcapP_disk1,EIC_LAS_6RSU,-35.000,-171.465,-3.125,+z,true,corrugation_lower_module_opposite_upper_flat_y-156.465
InnerTrackerEndcapP_disk1,EIC_LAS_6RSU,35.000,-171.465,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y-156.465_edge_right
InnerTrackerEndcapP_disk1,EIC_LAS_6RSU,-181.000,-154.080,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-139.080_edge_left
InnerTrackerEndcapP_disk1,EIC_LAS_6RSU,-131.000,-154.080,3.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-139.080
InnerTrackerEndcapP_disk1,EIC_LAS_6RSU,-2.000,-154.080,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-139.080
InnerTrackerEndcapP_disk1,EIC_LAS_6RSU,48.000,-154.080,3.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-139.080_edge_right
InnerTrackerEndcapP_disk1,EIC_LAS_6RSU,-194.000,-136.695,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y-121.695
InnerTrackerEndcapP_disk1,EIC_LAS_6RSU,-65.000,-136.695,-3.125,+z,true,corrugation_lower_module_opposite_upper_flat_y-121.695
InnerTrackerEndcapP_disk1,EIC_LAS_6RSU,64.000,-136.695,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y-121.695
InnerTrackerEndcapP_disk1,EIC_LAS_6RSU,-201.000,-119.310,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-104.310_edge_left
InnerTrackerEndcapP_disk1,EIC_LAS_6RSU,-131.000,-119.310,3.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-104.310
InnerTrackerEndcapP_disk1,EIC_LAS_6RSU,-2.000,-119.310,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-104.310
InnerTrackerEndcapP_disk1,EIC_LAS_6RSU,68.000,-119.310,3.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-104.310_edge_right
InnerTrackerEndcapP_disk1,EIC_LAS_6RSU,-207.000,-101.925,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y-86.925
InnerTrackerEndcapP_disk1,EIC_LAS_6RSU,-78.000,-101.925,-3.125,+z,true,corrugation_lower_module_opposite_upper_flat_y-86.925
InnerTrackerEndcapP_disk1,EIC_LAS_6RSU,51.000,-101.925,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y-86.925
InnerTrackerEndcapP_disk1,EIC_LAS_6RSU,81.000,-101.925,-3.125,+z,true,corrugation_lower_module_opposite_upper_flat_y-86.925_edge_right
InnerTrackerEndcapP_disk1,EIC_LAS_6RSU,-224.000,-84.540,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-69.540_edge_left
InnerTrackerEndcapP_disk1,EIC_LAS_6RSU,-194.000,-84.540,3.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-69.540
InnerTrackerEndcapP_disk1,EIC_LAS_6RSU,-65.000,-84.540,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-69.540
InnerTrackerEndcapP_disk1,EIC_LAS_6RSU,64.000,-84.540,3.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-69.540
InnerTrackerEndcapP_disk1,EIC_LAS_6RSU,94.000,-84.540,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-69.540_edge_right
InnerTrackerEndcapP_disk1,EIC_LAS_6RSU,-224.000,-67.155,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y-52.155_edge_left
InnerTrackerEndcapP_disk1,EIC_LAS_6RSU,-194.000,-67.155,-3.125,+z,true,corrugation_lower_module_opposite_upper_flat_y-52.155
InnerTrackerEndcapP_disk1,EIC_LAS_6RSU,-65.000,-67.155,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y-52.155
InnerTrackerEndcapP_disk1,EIC_LAS_6RSU,64.000,-67.155,-3.125,+z,true,corrugation_lower_module_opposite_upper_flat_y-52.155
InnerTrackerEndcapP_disk1,EIC_LAS_6RSU,94.000,-67.155,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y-52.155_edge_right
InnerTrackerEndcapP_disk1,EIC_LAS_6RSU,-231.000,-49.770,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-34.770
InnerTrackerEndcapP_disk1,EIC_LAS_6RSU,-161.000,-49.770,3.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-34.770_edge_right
InnerTrackerEndcapP_disk1,EIC_LAS_6RSU,31.000,-49.770,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-34.770
InnerTrackerEndcapP_disk1,EIC_LAS_6RSU,101.000,-49.770,3.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-34.770_edge_right
InnerTrackerEndcapP_disk1,EIC_LAS_6RSU,-237.000,-32.385,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y-17.385
InnerTrackerEndcapP_disk1,EIC_LAS_6RSU,-167.000,-32.385,-3.125,+z,true,corrugation_lower_module_opposite_upper_flat_y-17.385_edge_right
InnerTrackerEndcapP_disk1,EIC_LAS_6RSU,37.000,-32.385,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y-17.385
InnerTrackerEndcapP_disk1,EIC_LAS_6RSU,107.000,-32.385,-3.125,+z,true,corrugation_lower_module_opposite_upper_flat_y-17.385_edge_right
InnerTrackerEndcapP_disk1,EIC_LAS_6RSU,-237.000,2.385,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y17.385
InnerTrackerEndcapP_disk1,EIC_LAS_6RSU,-167.000,2.385,-3.125,+z,true,corrugation_lower_module_opposite_upper_flat_y17.385_edge_right
InnerTrackerEndcapP_disk1,EIC_LAS_6RSU,37.000,2.385,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y17.385
InnerTrackerEndcapP_disk1,EIC_LAS_6RSU,107.000,2.385,-3.125,+z,true,corrugation_lower_module_opposite_upper_flat_y17.385_edge_right
InnerTrackerEndcapP_disk1,EIC_LAS_6RSU,-231.000,19.770,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y34.770
InnerTrackerEndcapP_disk1,EIC_LAS_6RSU,-161.000,19.770,3.125,+z,true,corrugation_upper_module_opposite_lower_flat_y34.770_edge_right
InnerTrackerEndcapP_disk1,EIC_LAS_6RSU,31.000,19.770,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y34.770
InnerTrackerEndcapP_disk1,EIC_LAS_6RSU,101.000,19.770,3.125,+z,true,corrugation_upper_module_opposite_lower_flat_y34.770_edge_right
InnerTrackerEndcapP_disk1,EIC_LAS_6RSU,-224.000,37.155,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y52.155_edge_left
InnerTrackerEndcapP_disk1,EIC_LAS_6RSU,-194.000,37.155,-3.125,+z,true,corrugation_lower_module_opposite_upper_flat_y52.155
InnerTrackerEndcapP_disk1,EIC_LAS_6RSU,-65.000,37.155,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y52.155
InnerTrackerEndcapP_disk1,EIC_LAS_6RSU,64.000,37.155,-3.125,+z,true,corrugation_lower_module_opposite_upper_flat_y52.155
InnerTrackerEndcapP_disk1,EIC_LAS_6RSU,94.000,37.155,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y52.155_edge_right
InnerTrackerEndcapP_disk1,EIC_LAS_6RSU,-224.000,54.540,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y69.540_edge_left
InnerTrackerEndcapP_disk1,EIC_LAS_6RSU,-194.000,54.540,3.125,+z,true,corrugation_upper_module_opposite_lower_flat_y69.540
InnerTrackerEndcapP_disk1,EIC_LAS_6RSU,-65.000,54.540,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y69.540
InnerTrackerEndcapP_disk1,EIC_LAS_6RSU,64.000,54.540,3.125,+z,true,corrugation_upper_module_opposite_lower_flat_y69.540
InnerTrackerEndcapP_disk1,EIC_LAS_6RSU,94.000,54.540,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y69.540_edge_right
InnerTrackerEndcapP_disk1,EIC_LAS_6RSU,-207.000,71.925,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y86.925
InnerTrackerEndcapP_disk1,EIC_LAS_6RSU,-78.000,71.925,-3.125,+z,true,corrugation_lower_module_opposite_upper_flat_y86.925
InnerTrackerEndcapP_disk1,EIC_LAS_6RSU,51.000,71.925,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y86.925
InnerTrackerEndcapP_disk1,EIC_LAS_6RSU,81.000,71.925,-3.125,+z,true,corrugation_lower_module_opposite_upper_flat_y86.925_edge_right
InnerTrackerEndcapP_disk1,EIC_LAS_6RSU,-201.000,89.310,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y104.310_edge_left
InnerTrackerEndcapP_disk1,EIC_LAS_6RSU,-131.000,89.310,3.125,+z,true,corrugation_upper_module_opposite_lower_flat_y104.310
InnerTrackerEndcapP_disk1,EIC_LAS_6RSU,-2.000,89.310,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y104.310
InnerTrackerEndcapP_disk1,EIC_LAS_6RSU,68.000,89.310,3.125,+z,true,corrugation_upper_module_opposite_lower_flat_y104.310_edge_right
InnerTrackerEndcapP_disk1,EIC_LAS_6RSU,-194.000,106.695,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y121.695
InnerTrackerEndcapP_disk1,EIC_LAS_6RSU,-65.000,106.695,-3.125,+z,true,corrugation_lower_module_opposite_upper_flat_y121.695
InnerTrackerEndcapP_disk1,EIC_LAS_6RSU,64.000,106.695,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y121.695
InnerTrackerEndcapP_disk1,EIC_LAS_6RSU,-181.000,124.080,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y139.080_edge_left
InnerTrackerEndcapP_disk1,EIC_LAS_6RSU,-131.000,124.080,3.125,+z,true,corrugation_upper_module_opposite_lower_flat_y139.080
InnerTrackerEndcapP_disk1,EIC_LAS_6RSU,-2.000,124.080,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y139.080
InnerTrackerEndcapP_disk1,EIC_LAS_6RSU,48.000,124.080,3.125,+z,true,corrugation_upper_module_opposite_lower_flat_y139.080_edge_right
InnerTrackerEndcapP_disk1,EIC_LAS_6RSU,-164.000,141.465,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y156.465
InnerTrackerEndcapP_disk1,EIC_LAS_6RSU,-35.000,141.465,-3.125,+z,true,corrugation_lower_module_opposite_upper_flat_y156.465
InnerTrackerEndcapP_disk1,EIC_LAS_6RSU,35.000,141.465,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y156.465_edge_right
InnerTrackerEndcapP_disk1,EIC_LAS_6RSU,-144.000,158.850,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y173.850
InnerTrackerEndcapP_disk1,EIC_LAS_6RSU,-15.000,158.850,3.125,+z,true,corrugation_upper_module_opposite_lower_flat_y173.850
InnerTrackerEndcapP_disk1,EIC_LAS_6RSU,15.000,158.850,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y173.850_edge_right
InnerTrackerEndcapP_disk1,EIC_LAS_6RSU,-121.000,176.235,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y191.235
InnerTrackerEndcapP_disk1,EIC_LAS_6RSU,-11.000,176.235,-3.125,+z,true,corrugation_lower_module_opposite_upper_flat_y191.235_edge_right
InnerTrackerEndcapP_disk1,EIC_LAS_6RSU,-81.000,193.620,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y208.620
InnerTrackerEndcapP_disk1,EIC_LAS_6RSU,-51.000,193.620,3.125,+z,true,corrugation_upper_module_opposite_lower_flat_y208.620_edge_right
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU,-115.000,-397.470,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-382.470_edge_left
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU,-85.000,-397.470,3.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-382.470
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU,-15.000,-397.470,4.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-382.470_edge_right
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU,-164.000,-380.085,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y-365.085
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU,-35.000,-380.085,-3.125,+z,true,corrugation_lower_module_opposite_upper_flat_y-365.085
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU,35.000,-380.085,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y-365.085_edge_right
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU,-201.000,-362.700,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-347.700_edge_left
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU,-131.000,-362.700,3.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-347.700
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU,-2.000,-362.700,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-347.700
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU,68.000,-362.700,3.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-347.700_edge_right
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU,-224.000,-345.315,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y-330.315_edge_left
